subj_idx,ss_presented,inhibited,ssd,rt
41,1,1,300.0,-999.0
41,0,-999,-999.0,532.0
41,0,-999,-999.0,510.0
41,1,1,300.0,-999.0
41,0,-999,-999.0,650.0
41,0,-999,-999.0,653.0
41,1,0,350.0,415.0
41,0,-999,-999.0,714.0
41,1,1,300.0,-999.0
41,1,0,350.0,434.0
41,0,-999,-999.0,574.0
41,1,0,350.0,365.0
41,1,1,300.0,-999.0
41,0,-999,-999.0,559.0
41,0,-999,-999.0,853.0
41,0,-999,-999.0,568.0
41,0,-999,-999.0,516.0
41,0,-999,-999.0,447.0
41,0,-999,-999.0,426.0
41,0,-999,-999.0,440.0
41,0,-999,-999.0,710.0
41,0,-999,-999.0,672.0
41,0,-999,-999.0,571.0
41,0,-999,-999.0,496.0
41,0,-999,-999.0,474.0
41,0,-999,-999.0,690.0
41,0,-999,-999.0,448.0
41,1,1,350.0,-999.0
41,0,-999,-999.0,726.0
41,0,-999,-999.0,535.0
41,0,-999,-999.0,532.0
41,0,-999,-999.0,519.0
41,0,-999,-999.0,594.0
41,0,-999,-999.0,725.0
41,1,0,400.0,495.0
41,0,-999,-999.0,829.0
41,1,1,350.0,-999.0
41,0,-999,-999.0,837.0
41,0,-999,-999.0,412.0
41,0,-999,-999.0,517.0
41,0,-999,-999.0,497.0
41,0,-999,-999.0,433.0
41,0,-999,-999.0,814.0
41,0,-999,-999.0,514.0
41,0,-999,-999.0,522.0
41,0,-999,-999.0,379.0
41,1,0,400.0,515.0
41,0,-999,-999.0,550.0
41,1,1,350.0,-999.0
41,1,1,300.0,-999.0
41,0,-999,-999.0,371.0
41,1,0,350.0,545.0
41,0,-999,-999.0,1019.0
41,1,0,400.0,345.0
41,0,-999,-999.0,373.0
41,0,-999,-999.0,468.0
41,0,-999,-999.0,466.0
41,0,-999,-999.0,347.0
41,1,0,350.0,525.0
41,1,0,300.0,708.0
41,0,-999,-999.0,752.0
41,1,1,250.0,-999.0
41,0,-999,-999.0,402.0
41,0,-999,-999.0,589.0
41,0,-999,-999.0,856.0
41,1,0,300.0,449.0
41,0,-999,-999.0,615.0
41,0,-999,-999.0,399.0
41,0,-999,-999.0,446.0
41,1,0,250.0,337.0
41,0,-999,-999.0,636.0
41,0,-999,-999.0,363.0
41,0,-999,-999.0,424.0
41,1,0,200.0,468.0
41,0,-999,-999.0,570.0
41,0,-999,-999.0,409.0
41,0,-999,-999.0,360.0
41,0,-999,-999.0,630.0
41,0,-999,-999.0,601.0
41,0,-999,-999.0,389.0
41,0,-999,-999.0,319.0
41,1,0,150.0,321.0
41,1,1,100.0,-999.0
41,0,-999,-999.0,512.0
41,1,0,150.0,355.0
41,1,1,100.0,-999.0
41,0,-999,-999.0,320.0
41,0,-999,-999.0,543.0
41,0,-999,-999.0,526.0
41,0,-999,-999.0,775.0
41,0,-999,-999.0,327.0
41,0,-999,-999.0,863.0
41,0,-999,-999.0,438.0
41,0,-999,-999.0,477.0
41,0,-999,-999.0,501.0
41,1,0,150.0,330.0
41,1,1,100.0,-999.0
41,0,-999,-999.0,343.0
41,0,-999,-999.0,474.0
41,0,-999,-999.0,504.0
41,0,-999,-999.0,1127.0
41,0,-999,-999.0,549.0
41,0,-999,-999.0,647.0
41,1,1,150.0,-999.0
41,0,-999,-999.0,473.0
41,0,-999,-999.0,621.0
41,1,0,200.0,403.0
41,0,-999,-999.0,725.0
41,0,-999,-999.0,360.0
41,0,-999,-999.0,564.0
41,0,-999,-999.0,317.0
41,1,0,150.0,578.0
41,0,-999,-999.0,496.0
41,0,-999,-999.0,272.0
41,0,-999,-999.0,936.0
41,0,-999,-999.0,338.0
41,1,1,100.0,-999.0
41,1,1,150.0,-999.0
41,0,-999,-999.0,610.0
41,0,-999,-999.0,539.0
41,0,-999,-999.0,482.0
41,0,-999,-999.0,620.0
41,1,0,150.0,509.0
41,0,-999,-999.0,667.0
41,0,-999,-999.0,469.0
41,1,1,100.0,-999.0
41,0,-999,-999.0,428.0
41,0,-999,-999.0,399.0
41,0,-999,-999.0,653.0
41,0,-999,-999.0,356.0
41,0,-999,-999.0,279.0
41,0,-999,-999.0,503.0
41,0,-999,-999.0,791.0
41,0,-999,-999.0,403.0
41,0,-999,-999.0,500.0
41,0,-999,-999.0,378.0
41,1,0,150.0,857.0
41,0,-999,-999.0,630.0
41,0,-999,-999.0,513.0
41,1,0,200.0,790.0
41,0,-999,-999.0,644.0
41,1,1,100.0,-999.0
41,0,-999,-999.0,432.0
41,0,-999,-999.0,628.0
41,0,-999,-999.0,453.0
41,0,-999,-999.0,570.0
41,0,-999,-999.0,375.0
41,1,1,150.0,-999.0
41,1,1,200.0,-999.0
41,0,-999,-999.0,548.0
41,0,-999,-999.0,529.0
41,1,1,250.0,-999.0
41,0,-999,-999.0,524.0
41,0,-999,-999.0,606.0
41,0,-999,-999.0,525.0
41,1,0,300.0,368.0
41,0,-999,-999.0,519.0
41,0,-999,-999.0,460.0
41,0,-999,-999.0,474.0
41,0,-999,-999.0,322.0
41,1,0,250.0,433.0
41,1,1,150.0,-999.0
41,0,-999,-999.0,490.0
41,0,-999,-999.0,971.0
41,1,1,200.0,-999.0
41,0,-999,-999.0,712.0
41,0,-999,-999.0,827.0
41,0,-999,-999.0,690.0
41,0,-999,-999.0,353.0
41,0,-999,-999.0,510.0
41,0,-999,-999.0,449.0
41,0,-999,-999.0,399.0
41,0,-999,-999.0,603.0
41,0,-999,-999.0,316.0
41,1,1,250.0,-999.0
41,0,-999,-999.0,305.0
41,0,-999,-999.0,488.0
41,0,-999,-999.0,257.0
41,0,-999,-999.0,446.0
41,1,0,200.0,382.0
41,0,-999,-999.0,643.0
41,0,-999,-999.0,116.0
41,0,-999,-999.0,479.0
41,0,-999,-999.0,465.0
41,0,-999,-999.0,431.0
41,1,0,300.0,370.0
41,0,-999,-999.0,721.0
41,1,0,250.0,502.0
41,1,1,200.0,-999.0
41,1,1,250.0,-999.0
41,0,-999,-999.0,751.0
41,0,-999,-999.0,509.0
41,0,-999,-999.0,554.0
41,1,0,300.0,667.0
41,0,-999,-999.0,761.0
41,0,-999,-999.0,577.0
41,0,-999,-999.0,425.0
41,0,-999,-999.0,454.0
41,0,-999,-999.0,440.0
41,1,1,250.0,-999.0
41,0,-999,-999.0,508.0
41,1,0,300.0,496.0
41,0,-999,-999.0,700.0
41,1,0,300.0,295.0
41,0,-999,-999.0,755.0
41,1,1,250.0,-999.0
41,0,-999,-999.0,417.0
41,0,-999,-999.0,332.0
41,0,-999,-999.0,353.0
41,1,0,300.0,894.0
41,0,-999,-999.0,394.0
41,0,-999,-999.0,484.0
41,0,-999,-999.0,441.0
41,0,-999,-999.0,572.0
41,0,-999,-999.0,785.0
41,0,-999,-999.0,1070.0
41,0,-999,-999.0,996.0
41,0,-999,-999.0,544.0
41,0,-999,-999.0,441.0
41,0,-999,-999.0,626.0
41,0,-999,-999.0,404.0
41,0,-999,-999.0,376.0
41,0,-999,-999.0,389.0
41,0,-999,-999.0,46.0
41,1,0,250.0,662.0
41,0,-999,-999.0,610.0
41,0,-999,-999.0,667.0
41,0,-999,-999.0,402.0
41,1,0,200.0,302.0
41,0,-999,-999.0,627.0
41,1,0,150.0,434.0
41,0,-999,-999.0,817.0
41,1,0,100.0,640.0
41,0,-999,-999.0,620.0
41,1,0,50.0,570.0
41,0,-999,-999.0,544.0
41,0,-999,-999.0,858.0
41,0,-999,-999.0,716.0
41,0,-999,-999.0,612.0
41,0,-999,-999.0,583.0
41,0,-999,-999.0,439.0
41,0,-999,-999.0,646.0
41,1,1,250.0,-999.0
42,1,0,100.0,448.0
42,0,-999,-999.0,390.0
42,0,-999,-999.0,370.0
42,0,-999,-999.0,402.0
42,1,1,100.0,-999.0
42,0,-999,-999.0,424.0
42,0,-999,-999.0,352.0
42,0,-999,-999.0,359.0
42,1,0,150.0,265.0
42,0,-999,-999.0,459.0
42,0,-999,-999.0,366.0
42,0,-999,-999.0,635.0
42,1,1,50.0,-999.0
42,0,-999,-999.0,622.0
42,0,-999,-999.0,463.0
42,0,-999,-999.0,407.0
42,0,-999,-999.0,510.0
42,0,-999,-999.0,480.0
42,0,-999,-999.0,461.0
42,0,-999,-999.0,599.0
42,0,-999,-999.0,632.0
42,0,-999,-999.0,622.0
42,0,-999,-999.0,509.0
42,0,-999,-999.0,641.0
42,1,1,100.0,-999.0
42,1,0,150.0,416.0
42,0,-999,-999.0,539.0
42,0,-999,-999.0,599.0
42,1,0,100.0,466.0
42,0,-999,-999.0,740.0
42,1,1,50.0,-999.0
42,0,-999,-999.0,487.0
42,1,0,100.0,429.0
42,0,-999,-999.0,686.0
42,0,-999,-999.0,629.0
42,0,-999,-999.0,310.0
42,1,0,50.0,313.0
42,1,0,50.0,506.0
42,0,-999,-999.0,558.0
42,0,-999,-999.0,938.0
42,0,-999,-999.0,556.0
42,0,-999,-999.0,589.0
42,0,-999,-999.0,522.0
42,1,1,50.0,-999.0
42,0,-999,-999.0,526.0
42,0,-999,-999.0,347.0
42,0,-999,-999.0,427.0
42,0,-999,-999.0,470.0
42,1,0,100.0,402.0
42,0,-999,-999.0,593.0
42,0,-999,-999.0,460.0
42,0,-999,-999.0,764.0
42,0,-999,-999.0,346.0
42,1,1,50.0,-999.0
42,1,1,100.0,-999.0
42,0,-999,-999.0,461.0
42,0,-999,-999.0,348.0
42,0,-999,-999.0,486.0
42,0,-999,-999.0,528.0
42,1,1,150.0,-999.0
42,0,-999,-999.0,635.0
42,0,-999,-999.0,274.0
42,0,-999,-999.0,535.0
42,0,-999,-999.0,569.0
42,0,-999,-999.0,598.0
42,1,1,200.0,-999.0
42,0,-999,-999.0,607.0
42,1,0,200.0,318.0
42,0,-999,-999.0,270.0
42,0,-999,-999.0,762.0
42,0,-999,-999.0,553.0
42,1,1,150.0,-999.0
42,0,-999,-999.0,600.0
42,0,-999,-999.0,630.0
42,0,-999,-999.0,1042.0
42,0,-999,-999.0,514.0
42,0,-999,-999.0,489.0
42,0,-999,-999.0,543.0
42,1,1,200.0,-999.0
42,1,1,250.0,-999.0
42,0,-999,-999.0,623.0
42,0,-999,-999.0,515.0
42,1,0,300.0,642.0
42,1,1,250.0,-999.0
42,0,-999,-999.0,440.0
42,1,0,300.0,588.0
42,0,-999,-999.0,950.0
42,1,0,250.0,459.0
42,0,-999,-999.0,681.0
42,0,-999,-999.0,651.0
42,0,-999,-999.0,758.0
42,1,1,250.0,-999.0
42,0,-999,-999.0,705.0
42,0,-999,-999.0,587.0
42,0,-999,-999.0,660.0
42,0,-999,-999.0,593.0
42,0,-999,-999.0,670.0
42,0,-999,-999.0,416.0
42,0,-999,-999.0,582.0
42,0,-999,-999.0,547.0
42,0,-999,-999.0,721.0
42,0,-999,-999.0,573.0
42,0,-999,-999.0,637.0
42,0,-999,-999.0,919.0
42,1,1,300.0,-999.0
42,0,-999,-999.0,886.0
42,0,-999,-999.0,1001.0
42,0,-999,-999.0,782.0
42,0,-999,-999.0,626.0
42,0,-999,-999.0,899.0
42,1,1,350.0,-999.0
42,0,-999,-999.0,654.0
42,1,0,400.0,654.0
42,0,-999,-999.0,826.0
42,1,0,350.0,565.0
42,0,-999,-999.0,627.0
42,0,-999,-999.0,609.0
42,0,-999,-999.0,613.0
42,1,1,200.0,-999.0
42,0,-999,-999.0,643.0
42,0,-999,-999.0,637.0
42,0,-999,-999.0,634.0
42,0,-999,-999.0,344.0
42,0,-999,-999.0,492.0
42,1,0,250.0,508.0
42,0,-999,-999.0,597.0
42,0,-999,-999.0,534.0
42,0,-999,-999.0,496.0
42,0,-999,-999.0,547.0
42,1,1,200.0,-999.0
42,0,-999,-999.0,562.0
42,0,-999,-999.0,695.0
42,0,-999,-999.0,694.0
42,0,-999,-999.0,752.0
42,0,-999,-999.0,846.0
42,1,1,250.0,-999.0
42,0,-999,-999.0,605.0
42,1,0,300.0,598.0
42,0,-999,-999.0,485.0
42,0,-999,-999.0,565.0
42,0,-999,-999.0,697.0
42,0,-999,-999.0,605.0
42,0,-999,-999.0,741.0
42,0,-999,-999.0,461.0
42,0,-999,-999.0,599.0
42,0,-999,-999.0,754.0
42,1,0,250.0,579.0
42,0,-999,-999.0,598.0
42,1,1,200.0,-999.0
42,1,0,300.0,433.0
42,0,-999,-999.0,561.0
42,0,-999,-999.0,567.0
42,0,-999,-999.0,721.0
42,1,1,250.0,-999.0
42,0,-999,-999.0,513.0
42,1,1,300.0,-999.0
42,0,-999,-999.0,482.0
42,0,-999,-999.0,767.0
42,1,0,350.0,584.0
42,0,-999,-999.0,747.0
42,0,-999,-999.0,414.0
42,0,-999,-999.0,524.0
42,0,-999,-999.0,370.0
42,0,-999,-999.0,677.0
42,0,-999,-999.0,649.0
42,0,-999,-999.0,1255.0
42,0,-999,-999.0,465.0
42,0,-999,-999.0,574.0
42,0,-999,-999.0,741.0
42,1,0,300.0,569.0
42,0,-999,-999.0,720.0
42,0,-999,-999.0,348.0
42,0,-999,-999.0,470.0
42,0,-999,-999.0,562.0
42,1,1,250.0,-999.0
42,0,-999,-999.0,677.0
42,0,-999,-999.0,840.0
42,0,-999,-999.0,605.0
42,1,1,300.0,-999.0
42,0,-999,-999.0,463.0
42,0,-999,-999.0,907.0
42,1,0,350.0,579.0
42,0,-999,-999.0,367.0
42,0,-999,-999.0,830.0
42,1,0,300.0,538.0
42,0,-999,-999.0,669.0
42,1,0,250.0,632.0
42,1,0,250.0,627.0
42,0,-999,-999.0,511.0
42,0,-999,-999.0,439.0
42,0,-999,-999.0,644.0
42,1,0,200.0,568.0
42,0,-999,-999.0,512.0
42,1,0,250.0,641.0
42,0,-999,-999.0,609.0
42,0,-999,-999.0,520.0
42,1,1,200.0,-999.0
42,1,0,250.0,459.0
42,0,-999,-999.0,857.0
42,0,-999,-999.0,634.0
42,0,-999,-999.0,710.0
42,0,-999,-999.0,576.0
42,0,-999,-999.0,518.0
42,1,1,200.0,-999.0
42,1,1,250.0,-999.0
42,1,0,300.0,522.0
42,0,-999,-999.0,461.0
42,0,-999,-999.0,455.0
42,0,-999,-999.0,431.0
42,0,-999,-999.0,720.0
42,0,-999,-999.0,805.0
42,0,-999,-999.0,770.0
42,0,-999,-999.0,558.0
42,1,1,150.0,-999.0
42,1,0,250.0,522.0
42,0,-999,-999.0,655.0
42,0,-999,-999.0,539.0
42,0,-999,-999.0,557.0
42,0,-999,-999.0,612.0
42,1,0,200.0,562.0
42,0,-999,-999.0,546.0
42,1,0,150.0,555.0
42,1,1,100.0,-999.0
42,0,-999,-999.0,664.0
42,1,1,200.0,-999.0
42,0,-999,-999.0,1178.0
42,0,-999,-999.0,632.0
42,0,-999,-999.0,623.0
42,0,-999,-999.0,712.0
42,0,-999,-999.0,616.0
42,0,-999,-999.0,747.0
42,0,-999,-999.0,859.0
42,1,0,150.0,553.0
42,0,-999,-999.0,525.0
42,0,-999,-999.0,622.0
42,0,-999,-999.0,437.0
42,0,-999,-999.0,660.0
42,0,-999,-999.0,819.0
42,0,-999,-999.0,708.0
42,0,-999,-999.0,660.0
42,0,-999,-999.0,703.0
42,1,1,100.0,-999.0
42,0,-999,-999.0,835.0
42,0,-999,-999.0,861.0
42,0,-999,-999.0,893.0
42,0,-999,-999.0,810.0
42,0,-999,-999.0,514.0
42,0,-999,-999.0,680.0
42,0,-999,-999.0,644.0
42,1,1,150.0,-999.0
42,0,-999,-999.0,688.0
42,0,-999,-999.0,585.0
42,0,-999,-999.0,806.0
42,0,-999,-999.0,586.0
43,0,-999,-999.0,574.0
43,0,-999,-999.0,509.0
43,0,-999,-999.0,617.0
43,0,-999,-999.0,759.0
43,0,-999,-999.0,577.0
43,1,1,250.0,-999.0
43,0,-999,-999.0,767.0
43,1,1,300.0,-999.0
43,0,-999,-999.0,1099.0
43,0,-999,-999.0,539.0
43,0,-999,-999.0,708.0
43,0,-999,-999.0,637.0
43,1,0,200.0,405.0
43,1,0,350.0,642.0
43,0,-999,-999.0,662.0
43,0,-999,-999.0,530.0
43,0,-999,-999.0,509.0
43,0,-999,-999.0,433.0
43,0,-999,-999.0,438.0
43,0,-999,-999.0,473.0
43,1,0,300.0,465.0
43,0,-999,-999.0,672.0
43,0,-999,-999.0,597.0
43,0,-999,-999.0,580.0
43,0,-999,-999.0,557.0
43,1,1,250.0,-999.0
43,1,0,300.0,427.0
43,0,-999,-999.0,528.0
43,1,1,250.0,-999.0
43,0,-999,-999.0,573.0
43,0,-999,-999.0,644.0
43,0,-999,-999.0,858.0
43,0,-999,-999.0,695.0
43,0,-999,-999.0,547.0
43,1,1,150.0,-999.0
43,0,-999,-999.0,513.0
43,1,1,300.0,-999.0
43,1,0,350.0,510.0
43,0,-999,-999.0,640.0
43,0,-999,-999.0,447.0
43,1,0,300.0,400.0
43,0,-999,-999.0,1095.0
43,1,1,250.0,-999.0
43,0,-999,-999.0,749.0
43,1,1,300.0,-999.0
43,0,-999,-999.0,443.0
43,0,-999,-999.0,606.0
43,0,-999,-999.0,447.0
43,0,-999,-999.0,741.0
43,0,-999,-999.0,498.0
43,0,-999,-999.0,446.0
43,0,-999,-999.0,483.0
43,0,-999,-999.0,458.0
43,0,-999,-999.0,540.0
43,0,-999,-999.0,386.0
43,0,-999,-999.0,452.0
43,0,-999,-999.0,392.0
43,0,-999,-999.0,522.0
43,0,-999,-999.0,420.0
43,1,0,350.0,355.0
43,0,-999,-999.0,562.0
43,0,-999,-999.0,502.0
43,0,-999,-999.0,546.0
43,1,1,200.0,-999.0
43,0,-999,-999.0,516.0
43,0,-999,-999.0,593.0
43,0,-999,-999.0,851.0
43,0,-999,-999.0,741.0
43,0,-999,-999.0,661.0
43,0,-999,-999.0,581.0
43,1,0,350.0,465.0
43,0,-999,-999.0,641.0
43,0,-999,-999.0,869.0
43,1,1,300.0,-999.0
43,1,0,350.0,514.0
43,0,-999,-999.0,474.0
43,0,-999,-999.0,525.0
43,0,-999,-999.0,620.0
43,0,-999,-999.0,681.0
43,0,-999,-999.0,554.0
43,1,1,300.0,-999.0
43,1,1,350.0,-999.0
43,0,-999,-999.0,617.0
43,0,-999,-999.0,575.0
43,0,-999,-999.0,609.0
43,0,-999,-999.0,683.0
43,0,-999,-999.0,454.0
43,0,-999,-999.0,470.0
43,1,0,400.0,473.0
43,1,1,350.0,-999.0
43,0,-999,-999.0,718.0
43,1,0,400.0,506.0
43,0,-999,-999.0,504.0
43,0,-999,-999.0,577.0
43,0,-999,-999.0,680.0
43,1,0,350.0,530.0
43,0,-999,-999.0,889.0
43,0,-999,-999.0,523.0
43,0,-999,-999.0,639.0
43,1,1,300.0,-999.0
43,0,-999,-999.0,603.0
43,0,-999,-999.0,521.0
43,0,-999,-999.0,764.0
43,0,-999,-999.0,584.0
43,0,-999,-999.0,605.0
43,0,-999,-999.0,507.0
43,0,-999,-999.0,516.0
43,0,-999,-999.0,507.0
43,0,-999,-999.0,472.0
43,0,-999,-999.0,460.0
43,0,-999,-999.0,450.0
43,1,0,350.0,642.0
43,0,-999,-999.0,622.0
43,1,1,300.0,-999.0
43,0,-999,-999.0,471.0
43,0,-999,-999.0,561.0
43,0,-999,-999.0,472.0
43,0,-999,-999.0,494.0
43,0,-999,-999.0,681.0
43,1,1,300.0,-999.0
43,1,0,350.0,621.0
43,0,-999,-999.0,634.0
43,0,-999,-999.0,474.0
43,0,-999,-999.0,473.0
43,1,0,350.0,405.0
43,1,1,300.0,-999.0
43,0,-999,-999.0,510.0
43,0,-999,-999.0,659.0
43,0,-999,-999.0,1205.0
43,0,-999,-999.0,661.0
43,0,-999,-999.0,563.0
43,0,-999,-999.0,533.0
43,0,-999,-999.0,630.0
43,0,-999,-999.0,450.0
43,0,-999,-999.0,438.0
43,0,-999,-999.0,549.0
43,0,-999,-999.0,615.0
43,0,-999,-999.0,426.0
43,1,1,350.0,-999.0
43,0,-999,-999.0,435.0
43,1,0,400.0,493.0
43,0,-999,-999.0,474.0
43,0,-999,-999.0,624.0
43,0,-999,-999.0,754.0
43,0,-999,-999.0,513.0
43,0,-999,-999.0,458.0
43,0,-999,-999.0,523.0
43,0,-999,-999.0,515.0
43,0,-999,-999.0,517.0
43,0,-999,-999.0,495.0
43,0,-999,-999.0,511.0
43,0,-999,-999.0,538.0
43,1,0,350.0,468.0
43,0,-999,-999.0,204.0
43,1,0,300.0,1151.0
43,0,-999,-999.0,812.0
43,0,-999,-999.0,630.0
43,0,-999,-999.0,583.0
43,0,-999,-999.0,475.0
43,0,-999,-999.0,668.0
43,1,0,250.0,183.0
43,1,1,300.0,-999.0
43,0,-999,-999.0,956.0
43,1,1,200.0,-999.0
43,1,1,250.0,-999.0
43,0,-999,-999.0,616.0
43,1,0,300.0,624.0
43,0,-999,-999.0,540.0
43,0,-999,-999.0,587.0
43,0,-999,-999.0,524.0
43,0,-999,-999.0,824.0
43,0,-999,-999.0,540.0
43,0,-999,-999.0,638.0
43,1,1,250.0,-999.0
43,1,1,300.0,-999.0
43,0,-999,-999.0,906.0
43,0,-999,-999.0,764.0
43,0,-999,-999.0,798.0
43,0,-999,-999.0,782.0
43,0,-999,-999.0,431.0
43,0,-999,-999.0,543.0
43,1,0,350.0,300.0
43,0,-999,-999.0,540.0
43,1,0,350.0,384.0
43,0,-999,-999.0,472.0
43,0,-999,-999.0,455.0
43,1,1,300.0,-999.0
43,1,0,350.0,429.0
43,1,1,300.0,-999.0
43,0,-999,-999.0,666.0
43,0,-999,-999.0,695.0
43,0,-999,-999.0,727.0
43,0,-999,-999.0,1067.0
43,0,-999,-999.0,499.0
43,0,-999,-999.0,495.0
43,0,-999,-999.0,493.0
43,1,0,350.0,508.0
43,0,-999,-999.0,582.0
43,0,-999,-999.0,441.0
43,0,-999,-999.0,478.0
43,0,-999,-999.0,394.0
43,1,0,300.0,427.0
43,1,1,250.0,-999.0
43,1,1,300.0,-999.0
43,1,0,300.0,648.0
43,0,-999,-999.0,616.0
43,0,-999,-999.0,572.0
43,1,1,250.0,-999.0
43,0,-999,-999.0,726.0
43,0,-999,-999.0,475.0
43,0,-999,-999.0,778.0
43,0,-999,-999.0,444.0
43,0,-999,-999.0,471.0
43,1,0,300.0,447.0
43,0,-999,-999.0,651.0
43,0,-999,-999.0,705.0
43,1,1,250.0,-999.0
43,0,-999,-999.0,680.0
43,0,-999,-999.0,532.0
43,0,-999,-999.0,538.0
43,0,-999,-999.0,664.0
43,1,0,300.0,740.0
43,1,1,250.0,-999.0
43,0,-999,-999.0,570.0
43,1,0,300.0,493.0
43,0,-999,-999.0,540.0
43,1,1,250.0,-999.0
43,0,-999,-999.0,590.0
43,1,1,300.0,-999.0
43,1,1,350.0,-999.0
43,0,-999,-999.0,785.0
43,0,-999,-999.0,658.0
43,1,1,400.0,-999.0
43,0,-999,-999.0,721.0
43,0,-999,-999.0,760.0
43,1,0,450.0,551.0
43,0,-999,-999.0,448.0
43,0,-999,-999.0,786.0
43,0,-999,-999.0,678.0
43,0,-999,-999.0,780.0
43,0,-999,-999.0,691.0
43,0,-999,-999.0,629.0
43,0,-999,-999.0,499.0
43,0,-999,-999.0,465.0
43,0,-999,-999.0,575.0
43,0,-999,-999.0,742.0
43,0,-999,-999.0,488.0
43,0,-999,-999.0,480.0
43,0,-999,-999.0,518.0
43,0,-999,-999.0,494.0
43,0,-999,-999.0,669.0
43,0,-999,-999.0,475.0
43,0,-999,-999.0,421.0
43,0,-999,-999.0,332.0
43,0,-999,-999.0,386.0
44,1,0,50.0,668.0
44,0,-999,-999.0,997.0
44,0,-999,-999.0,625.0
44,0,-999,-999.0,597.0
44,0,-999,-999.0,497.0
44,1,1,100.0,-999.0
44,0,-999,-999.0,380.0
44,0,-999,-999.0,381.0
44,0,-999,-999.0,367.0
44,0,-999,-999.0,445.0
44,0,-999,-999.0,371.0
44,0,-999,-999.0,529.0
44,0,-999,-999.0,479.0
44,0,-999,-999.0,477.0
44,0,-999,-999.0,607.0
44,0,-999,-999.0,594.0
44,0,-999,-999.0,858.0
44,0,-999,-999.0,574.0
44,0,-999,-999.0,538.0
44,0,-999,-999.0,567.0
44,0,-999,-999.0,467.0
44,0,-999,-999.0,536.0
44,0,-999,-999.0,442.0
44,0,-999,-999.0,499.0
44,1,0,150.0,553.0
44,0,-999,-999.0,523.0
44,0,-999,-999.0,635.0
44,0,-999,-999.0,336.0
44,0,-999,-999.0,392.0
44,1,0,100.0,480.0
44,0,-999,-999.0,1152.0
44,1,0,50.0,521.0
44,1,1,50.0,-999.0
44,0,-999,-999.0,620.0
44,0,-999,-999.0,498.0
44,0,-999,-999.0,576.0
44,1,1,100.0,-999.0
44,1,0,150.0,629.0
44,0,-999,-999.0,582.0
44,1,1,100.0,-999.0
44,0,-999,-999.0,510.0
44,0,-999,-999.0,494.0
44,0,-999,-999.0,595.0
44,1,1,150.0,-999.0
44,1,1,200.0,-999.0
44,0,-999,-999.0,415.0
44,0,-999,-999.0,449.0
44,0,-999,-999.0,535.0
44,0,-999,-999.0,548.0
44,0,-999,-999.0,479.0
44,0,-999,-999.0,478.0
44,1,1,250.0,-999.0
44,0,-999,-999.0,579.0
44,0,-999,-999.0,602.0
44,0,-999,-999.0,572.0
44,1,0,300.0,684.0
44,1,1,50.0,-999.0
44,0,-999,-999.0,348.0
44,1,0,250.0,391.0
44,1,1,200.0,-999.0
44,0,-999,-999.0,348.0
44,0,-999,-999.0,707.0
44,0,-999,-999.0,599.0
44,0,-999,-999.0,688.0
44,0,-999,-999.0,737.0
44,0,-999,-999.0,139.0
44,1,0,250.0,517.0
44,0,-999,-999.0,546.0
44,0,-999,-999.0,520.0
44,0,-999,-999.0,545.0
44,1,0,200.0,651.0
44,1,1,150.0,-999.0
44,0,-999,-999.0,566.0
44,1,1,200.0,-999.0
44,0,-999,-999.0,512.0
44,0,-999,-999.0,451.0
44,0,-999,-999.0,427.0
44,0,-999,-999.0,435.0
44,1,0,250.0,695.0
44,1,1,200.0,-999.0
44,0,-999,-999.0,582.0
44,0,-999,-999.0,592.0
44,0,-999,-999.0,526.0
44,1,0,250.0,481.0
44,0,-999,-999.0,388.0
44,0,-999,-999.0,874.0
44,1,0,250.0,402.0
44,0,-999,-999.0,355.0
44,0,-999,-999.0,503.0
44,0,-999,-999.0,558.0
44,0,-999,-999.0,724.0
44,0,-999,-999.0,561.0
44,1,0,200.0,687.0
44,0,-999,-999.0,701.0
44,0,-999,-999.0,536.0
44,0,-999,-999.0,871.0
44,1,1,200.0,-999.0
44,0,-999,-999.0,634.0
44,0,-999,-999.0,701.0
44,1,0,150.0,749.0
44,0,-999,-999.0,347.0
44,0,-999,-999.0,427.0
44,0,-999,-999.0,439.0
44,0,-999,-999.0,557.0
44,0,-999,-999.0,485.0
44,1,1,100.0,-999.0
44,0,-999,-999.0,429.0
44,0,-999,-999.0,492.0
44,1,1,150.0,-999.0
44,0,-999,-999.0,561.0
44,1,1,200.0,-999.0
44,0,-999,-999.0,451.0
44,0,-999,-999.0,970.0
44,1,0,250.0,702.0
44,0,-999,-999.0,784.0
44,0,-999,-999.0,744.0
44,0,-999,-999.0,627.0
44,0,-999,-999.0,1040.0
44,0,-999,-999.0,758.0
44,0,-999,-999.0,614.0
44,0,-999,-999.0,465.0
44,0,-999,-999.0,483.0
44,1,0,200.0,385.0
44,0,-999,-999.0,535.0
44,0,-999,-999.0,524.0
44,0,-999,-999.0,402.0
44,0,-999,-999.0,671.0
44,0,-999,-999.0,463.0
44,0,-999,-999.0,764.0
44,0,-999,-999.0,570.0
44,0,-999,-999.0,692.0
44,0,-999,-999.0,557.0
44,1,0,350.0,753.0
44,0,-999,-999.0,729.0
44,0,-999,-999.0,931.0
44,0,-999,-999.0,1039.0
44,1,1,300.0,-999.0
44,0,-999,-999.0,547.0
44,0,-999,-999.0,589.0
44,0,-999,-999.0,652.0
44,0,-999,-999.0,348.0
